ID,Num CT Tweets,Searched
158626786,242,0
1191148272028545024,329,0
1006160794063638528,23,0
399047139,10,0
1523956849,3,0
1152165465042628608,184,0
1074727120998420485,5,0
923294451107287040,2,0
3884460736,27,0
803829614032330756,5,0
177273594,24,0
941575265175531520,104,0
1097976551172464640,7,0
1211311449902968832,2,0
824090209537036290,2,0
1188952099893194752,5,0
2986403174,79,0
62521396,2,0
1002580049172811776,10,0
197810475,2,0
287415973,2,0
13139632,106,0
954480458670092288,9,0
13108822,33,0
1917605214,24,0
1056323614872686593,6,0
763462543306129408,13,0
909882137167433728,2,0
1211495210225553408,5,0
17502664,105,0
911036699693772800,4,0
1021274304842002433,42,0
22963112,3,0
761930172,17,0
157530073,2,0
380227478,7,0
831128921542377472,102,0
795768681624023040,17,0
1206753119524265985,23,0
929111686623236096,34,0
1143218870808973312,3,0
1146186984450248705,9,0
806429974689292288,26,0
24259573,3,0
266121965,6,0
294331495,96,0
476359074,11,0
919935608,44,0
956621562974785536,10,0
532603860,27,0
1183271632879702016,4,0
21777306,19,0
1533851634,68,0
1126444540037140480,41,0
117549982,14,0
735292295432548353,13,0
98968489,8,0
2572956582,145,0
466696638,4,0
1092471120102653955,15,0
200952002,7,0
1138236691943026689,2,0
1075866702720716803,2,0
1157154398432190465,18,0
491123969,9,0
2822550479,25,0
779152375508381696,17,0
1472415372,2,0
823187288893091842,6,0
2983991544,58,0
2565525021,13,0
778309058,21,0
829004564632268800,44,0
1097151009288306688,21,0
539996894,8,0
1194439271836536832,30,0
1083484766224162817,24,0
1002392957306236928,142,0
2347091406,32,0
403949177,31,0
1212996589825822721,2,0
3033316031,2,0
1203443745749970944,26,0
841981478,21,0
1035505494675410944,10,0
107189322,13,0
2502951992,138,0
960398836245114880,19,0
20036021,14,0
1212675753306804224,2,0
935930090570924033,2,0
4196528835,33,0
429787564,3,0
789018750,2,0
124144679,11,0
1177385292266987520,177,0
42909760,80,0
284564061,5,0
1071118908193566720,2,0
574572567,65,0
37820477,10,0
946845928811614208,11,0
1106281149771468801,10,0
1142020801752735745,2,0
160239884,68,0
204656478,49,0
148800193,5,0
909124173150150656,12,0
1189230952486227968,5,0
212409870,4,0
116336788,14,0
152582655,7,0
823203099820965888,53,0
85613802,12,0
1205222154742181895,2,0
2149293726,11,0
1127099844709847040,5,0
1190012812044713994,6,0
187401672,331,0
1200848523924783105,2,0
777059101,56,0
779381044910759936,7,0
44090607,137,0
79273581,21,0
3272253445,38,0
22283739,35,0
46761557,40,0
884212086141747200,7,0
1008186686025551872,1,0
1208201460267331584,1,0
762752579407339524,2,0
14523799,1,0
817064912186916866,40,0
16182649,1,0
1112832546453241863,1,0
2231859786,1,0
3138970569,15,0
717215324,3,0
1008784602444550147,1,0
1137310771212443648,1,0
822824911370653696,3,0
1106632781914927104,1,0
1151173990628638720,62,0
829745596194050050,13,0
961600375160700928,1,0
296790542,1,0
2597363574,12,0
523938688,1,0
1208933776128167936,4,0
392959476,1,0
62692101,1,0
2696968765,1,0
265144815,1,0
473360118,2,0
1187752555771813890,11,0
113763802,4,0
50075254,3,0
1157421798969020417,1,0
541619642,1,0
719779399025995776,1,0
555779606,1,0
101725091,1,0
2439213960,3,0
4903853565,7,0
2796267987,1,0
2526767001,3,0
14247284,2,0
872057583032573954,6,0
1021417598590865408,11,0
823497751,2,0
473817386,7,0
142476325,3,0
1636484028,78,0
148820605,4,0
1046708743633661952,5,0
29497044,1,0
175584371,3,0
1665248995,1,0
299277303,3,0
340286285,12,0
3162978680,1,0
1119807258,14,0
4482329417,3,0
1177790838157369344,5,0
472214600,1,0
119690094,3,0
37759905,1,0
74240229,22,0
1180871210542010368,1,0
153996343,43,0
708012969855160321,21,0
890254514,14,0
495360524,1,0
928209506772938752,1,0
44592264,1,0
1196874465675743235,283,0
132229459,6,0
185437913,2,0
877795221538447360,1,0
940277934329356288,2,0
4280825905,1,0
202979681,1,0
59031201,2,0
1053323636893990913,3,0
266025777,1,0
14871593,2,0
1257704564,1,0
2723699759,1,0
435294279,2,0
36275878,13,0
1117148994222866434,6,0
1445216366,1,0
1102235564886114304,2,0
2723392119,46,0
2592883342,1,0
20008396,8,0
789927084,3,0
246112866,2,0
2293244161,11,0
82011561,4,0
3043750203,4,0
317604173,1,0
1096055449,1,0
18130369,14,0
82432671,15,0
522341900,161,0
18566351,1,0
1101422867898687488,1,0
46810653,6,0
1151896929980297222,1,0
1042418116800610304,2,0
1074983545733554176,3,0
959515008462966785,12,0
853409996767416321,3,0
69359047,2,0
791874019549024256,1,0
824641592631947264,15,0
954802121630797824,21,0
878371009027375104,7,0
3316225044,8,0
920057695226359808,406,0
266935670,2,0
944373066,53,0
1596545582,26,0
2817985860,1,0
79037797,1,0
935655866367430656,60,0
1012153396017549313,3,0
1127629865983905798,1,0
602243445,1,0
1332367184,31,0
1151640253322727424,6,0
5878912,47,0
2196515456,39,0
3438994461,1,0
942404011,422,0
1001649635801423872,2,0
494763113,2,0
1185584766990594051,8,0
495660833,1,0
1082459250817851392,26,0
2786053933,1,0
1133444535273570305,2,0
2234013068,12,0
3588931347,19,0
92822877,4,0
232545660,1,0
911766056,1,0
1098802304235462657,1,0
761405861994438656,1,0
991018373227003904,46,0
761950896792018944,1,0
885816658861752324,20,0
378984740,20,0
711813302171488258,1,0
1163755376925446145,1,0
2854152665,9,0
1450189518,1,0
182570732,1,0
2984977254,3,0
822696467051659265,13,0
497300307,11,0
18038813,1,0
749726483971661824,1,0
549220611,1,0
178636796,1,0
4832412752,4,0
16351578,7,0
514721876,11,0
1203464665730310144,15,0
221474875,4,0
606375175,1,0
237103707,2,0
807993096038453248,2,0
1128198403777863680,25,0
991452875074260992,19,0
225852864,3,0
836313950249693184,1,0
16285579,1,0
2391425821,1,0
485497413,11,0
914916442256084992,5,0
1134622304900698112,1,0
231589836,25,0
864921152510099456,22,0
130993096,3,0
407077809,1,0
964196503815446528,1,0
17351673,1,0
3071490614,1,0
98485033,1,0
152145921,2,0
763121697507643393,7,0
892810866466402313,5,0
2436949293,3,0
1178493970231578630,1,0
974636164681383936,1,0
18881890,1,0
122859813,1,0
1119347638896250880,14,0
1116388529603534851,1,0
712722550669770752,7,0
289006765,1,0
1087523739053510657,3,0
2647033963,1,0
2910435750,55,0
1196378716076683265,2,0
965958122,1,0
1087042162032668672,148,0
1186894592337006592,1,0
42551777,6,0
2873531547,1,0
1327696224,1,0
299311765,1,0
851555440689160192,3,0
1147227102124695553,3,0
1155848155893837825,35,0
3429774023,11,0
822527549871788032,1,0
725207810871578624,2,0
91068994,1,0
2960098647,36,0
2259383122,2,0
799424772413259776,14,0
3095005235,24,0
1202814019553374208,1,0
1883981947,4,0
1243529306,1,0
17698525,20,0
229891978,1,0
167600122,8,0
133986271,1,0
1011974351363584000,16,0
6246792,1,0
1208815018504081409,1,0
1059123993393819648,8,0
1123282488896438273,8,0
781200555725168640,31,0
4579915997,34,0
1180366848463912962,44,0
853538730,1,0
92260635,3,0
335044154,32,0
1012813227019862018,3,0
1070691760257593346,1,0
37341701,3,0
1614116431,1,0
1214541921030303745,2,0
33232275,5,0
2290728422,16,0
237610469,3,0
103550416,1,0
1932563430,5,0
1178780096154492928,3,0
388204401,1,0
1356291930,3,0
3234897682,3,0
3533061798,1,0
1072835502733062144,6,0
1015488988830978048,176,0
1439700691,9,0
64090894,6,0
1160193760476782593,10,0
364096245,4,0
142589458,1,0
1166457096352796675,214,0
830057815830097921,15,0
4772893314,1,0
981843302432608257,18,0
601302254,5,0
1199986535002771457,1,0
1150855099188690946,1,0
504847403,3,0
716117550568869888,7,0
3064347783,7,0
953332838,3,0
970130663847419904,31,0
14130051,3,0
1077494951552974848,2,0
1007006556544749569,7,0
1067006507189886976,58,0
2345330893,2,0
152004781,5,0
371806506,40,0
826148872053522433,15,0
601981075,3,0
1160943789604782080,18,0
24020993,2,0
46624894,1,0
18006104,1,0
4440306198,6,0
847666177505509376,1,0
278888992,71,0
18182718,5,0
1144645693,1,0
965603116887392256,27,0
53825882,6,0
618172850,3,0
927921163854073856,119,0
120140166,7,0
90068890,2,0
17872758,1,0
27500515,4,0
561586115,8,0
2323566425,6,0
3809963773,2,0
1471094137,1,0
813777802520625153,1,0
1130313712584151040,2,0
822946191130447872,1,0
58175207,4,0
1653348482,1,0
836563166930829312,1,0
4842412234,1,0
927935449464819712,4,0
1081602897731702785,1,0
1203358778156093440,1,0
121778279,1,0
1425059911,1,0
1204551283975348224,2,0
25535812,16,0
1024194088826884096,1,0
1648479625,1,0
544892268,1,0
2779811025,2,0
2433056592,302,0
898373893521629190,9,0
49650450,1,0
993654547074748416,8,0
75732594,1,0
377771610,3,0
711970688303673344,1,0
309411495,3,0
813493233082892289,6,0
1145844817802485761,30,0
244241866,8,0
14181948,26,0
1554030115,8,0
55065988,41,0
1181520761347067904,1,0
1087824992669057024,1,0
976853859703427078,3,0
4834393484,14,0
2798951664,3,0
19191001,100,0
1187202491726753793,1,0
278328367,3,0
113249437,3,0
315272854,12,0
25433185,3,0
733873175793041408,2,0
50234164,11,0
801566816354975744,1,0
226860560,1,0
3345273435,2,0
603873160,1,0
705231661806432258,4,0
48532290,1,0
1103301094279692288,5,0
1039441262695342082,1,0
2847964028,1,0
1027162523043344390,1,0
1633934040,1,0
1405536954,3,0
42461756,2,0
776666563151704065,1,0
1019280139350413314,1,0
1051313227,21,0
211535662,6,0
83709066,1,0
273982599,1,0
455261114,81,0
155954102,10,0
2968218526,11,0
935970603802259458,19,0
23147166,2,0
406607593,2,0
254085589,1,0
1140614772586622976,9,0
862690158088343552,1,0
3197809154,1,0
1085616553700347904,17,0
411446545,10,0
1074163797860986881,20,0
780410298759077889,1,0
4855044657,18,0
22508250,9,0
174164536,4,0
3270007519,16,0
940660932132425728,6,0
50342641,4,0
792425445929078788,12,0
1413031711,3,0
1121970469555658753,6,0
558918265,1,0
619502175,3,0
1334937523,17,0
1969905229,1,0
263940105,10,0
76998639,11,0
1170987509137969155,1,0
1138740180922224640,2,0
999005122842759171,3,0
910332056,1,0
350469956,2,0
4264061113,3,0
4916449462,1,0
1023782452458749952,46,0
56332770,1,0
2837313771,1,0
890728292478836736,4,0
77154365,1,0
832000946616033282,1,0
934462911891820544,189,0
2394771566,5,0
36202027,1,0
17600054,1,0
2771655953,21,0
305318450,2,0
55858408,11,0
3087526943,15,0
2195186954,1,0
1562188208,1,0
945097152136560640,1,0
1195611730631507968,3,0
971400748574674945,12,0
2238344179,10,0
450235955,28,0
1948120604,2,0
300461415,10,0
219541687,8,0
859812116227735552,9,0
996957625,1,0
84274764,31,0
934924962451869696,5,0
96005583,1,0
1115705283563491328,14,0
547549900,1,0
995495041559805953,2,0
983344909,19,0
1856588299,17,0
84183619,1,0
22649409,5,0
44896816,36,0
216699792,2,0
1119908569263030273,1,0
954463479473287169,1,0
881341499094335488,1,0
888970081,11,0
38429154,2,0
265001713,7,0
1087556256905097216,1,0
18266427,157,0
2498818333,1,0
536068379,70,0
33501429,3,0
2723043564,5,0
840431948,40,0
1144502436,2,0
964914971007225856,1,0
48973953,1,0
1143235041876729856,34,0
3239241918,2,0
102283828,6,0
2655132176,3,0
750194006,4,0
953252460,6,0
1187530389377703936,1,0
2656049052,31,0
831287065643855872,18,0
901478892,8,0
136915046,9,0
738081077441363968,30,0
1184506264274927616,1,0
72853190,23,0
73881400,2,0
2449766156,16,0
454807131,39,0
2983413338,2,0
3894556228,1,0
1050831058277675008,10,0
1213109085211525120,13,0
2336020488,15,0
978741104567816194,85,0
1070994874063679490,6,0
186959946,1,0
1178307298650816512,15,0
3281474413,25,0
2975510359,42,0
1152269829660786688,2,0
4602621855,2,0
878677546367430656,1,0
1087354692932231168,1,0
819934521835433985,6,0
924205625260855296,2,0
23967722,1,0
18638800,1,0
1097206105,18,0
2400769123,30,0
38868846,156,0
2177129852,4,0
841070394,1,0
824230793765470209,6,0
794411813743902720,9,0
1021562894952157186,1,0
794658733846622208,85,0
198949082,1,0
876578670,17,0
16056365,11,0
702228541379842050,1,0
18751577,1,0
498509544,2,0
1080269129792155648,5,0
263191907,15,0
401972703,7,0
905974983213625344,23,0
2909547865,1,0
1129112808052838400,8,0
226890990,1,0
18115921,5,0
17825075,6,0
160708074,3,0
1214033491513335809,1,0
146781802,57,0
832618002331754496,12,0
747313251902328833,1,0
17864286,1,0
1161730921424404480,1,0
169561589,1,0
1188241399344271360,9,0
3259409976,1,0
488058073,159,0
2176476241,1,0
37710982,1,0
997924309418020869,24,0
824609753015971840,5,0
982314804361728001,6,0
25398204,65,0
1200305163958796288,1,0
3321448968,3,0
162114552,30,0
253949107,2,0
851418462,1,0
243416378,1,0
707834310787641344,1,0
785556323207380992,1,0
1114493913165778944,1,0
13524182,24,0
403676350,314,0
1016805765871558656,2,0
733464380956778501,9,0
1069620260226179072,2,0
19493331,33,0
35796002,3,0
932645292,19,0
960703016,2,0
16132520,1,0
1195532602561777665,1,0
184629530,26,0
140667296,1,0
3675414913,11,0
725049198618497029,56,0
536435478,2,0
32531185,9,0
2429336442,2,0
1274041159,4,0
1075582679574290433,1,0
924545205105070085,1,0
1001154543168753665,11,0
168793075,4,0
894533427831201793,1,0
516189907,1,0
1167819735825883137,4,0
1193346375183994880,1,0
1112862540739084289,1,0
836225114555428864,4,0
3102225231,3,0
1020881860556189696,1,0
2350181948,5,0
37624358,4,0
24041089,1,0
2324994079,1,0
65627151,5,0
747861835437707265,1,0
27733378,1,0
1062712907220303872,66,0
26785949,31,0
1198308225663287296,4,0
834449247978344457,1,0
1113567182,5,0
929535214858235904,3,0
1195997742977273857,1,0
380836821,8,0
1084516137537282048,3,0
1105416019575783424,1,0
344316267,46,0
16645156,1,0
1316490234,1,0
67324978,3,0
1158503877064441856,1,0
589546563,110,0
939382752666775552,10,0
385709493,7,0
2505895861,1,0
989468210176159745,1,0
3299082350,1,0
368137534,1,0
19563907,1,0
54029654,1,0
1304108408,7,0
1209562522413613056,1,0
2287250233,78,0
3254813468,1,0
825872595992076289,1,0
1030083035524476931,1,0
1215499117,26,0
802174499840004096,188,0
23999130,1,0
1212826802458021888,1,0
942630907789348864,1,0
2897099785,1,0
116632697,23,0
1072973092782292992,13,0
102462610,5,0
121661488,4,0
44059797,1,0
1121896396582522881,1,0
1140122654655094784,14,0
63779866,18,0
26455065,1,0
101260271,1,0
2179713317,5,0
1039914142642008065,24,0
85168494,1,0
76757338,1,0
722302728819634176,6,0
343324956,1,0
820430353680760832,8,0
1886644465,1,0
878977633177960448,3,0
1195779273061220352,1,0
1921589816,12,0
61405731,1,0
1416286854,1,0
187204204,14,0
24558107,1,0
2091441,2,0
1160665377388617736,1,0
356837905,1,0
55132660,1,0
399070679,3,0
4839311854,3,0
1067955196041486337,5,0
99602997,1,0
1471158812,1,0
855107965552132096,1,0
1598574949,19,0
4054196555,1,0
1192191012006965249,1,0
799656368210870272,45,0
874213428407275520,1,0
2735123194,1,0
1082125026,1,0
1228196678,31,0
2896501548,1,0
1102719687509581825,22,0
3007671899,30,0
61143632,5,0
16753355,1,0
102466223,3,0
1211765434061443072,1,0
714681863487545346,257,0
528560027,1,0
114434075,2,0
1438003195,11,0
54422488,1,0
2316822322,15,0
2376464144,1,0
1150334418445144064,1,0
1901033312,1,0
21001149,1,0
2270767322,1,0
1093901404027211776,3,0
22307107,1,0
2769082644,19,0
1130233207981350912,2,0
1168347581379825664,2,0
918255680,1,0
1615229089,1,0
765384381217267712,5,0
2728861340,1,0
1092858384141955072,10,0
13393492,39,0
1009173338797690881,1,0
1143559726329995264,1,0
588940799,11,0
110790095,12,0
314121660,1,0
1006380608745037824,23,0
54601243,1,0
958386102,1,0
618536860,2,0
595969927,1,0
805299742855102464,1,0
187833258,1,0
4824579912,1,0
201479973,1,0
874678015,3,0
1041710942424190978,1,0
263018341,2,0
1187393622188216322,1,0
910281302145892352,20,0
7027112,34,0
114275401,1,0
2744779823,1,0
73776008,1,0
152593267,1,0
11639692,28,0
84149853,1,0
1204879315529338884,1,0
296068459,2,0
1231531338,251,0
26015105,2,0
879762487893274624,1,0
1137892430001385472,3,0
751284417914560514,1,0
814105829121150977,4,0
90803374,1,0
21524999,1,0
2904169172,1,0
3674708237,1,0
765154764468301824,6,0
1027819825295327232,2,0
1214225623066931200,1,0
18965946,25,0
713318498,2,0
199129153,2,0
174563514,1,0
551538852,1,0
83740807,2,0
341591655,2,0
15418587,1,0
1018115628996194305,1,0
917754466748608512,1,0
4847825488,24,0
1174475354528002049,32,0
1111882164130537473,84,0
2354084273,5,0
950052480481742848,2,0
1207496270425853954,21,0
313028240,34,0
1069038558374170624,7,0
30504627,21,0
1067110100,26,0
708469711411908608,33,0
834855047800483840,18,0
118494703,1,0
1204872301000495109,1,0
506730047,5,0
209589807,4,0
2751369148,1,0
1158585356771647488,1,0
2164764696,2,0
77473785,5,0
882669975152070658,1,0
1048633000299122688,120,0
1160237562499338240,12,0
3022092163,1,0
994343901543763974,1,0
19427968,6,0
2148181370,1,0
4147242492,1,0
1109798408682901504,390,0
26971583,5,0
1016171600507334658,12,0
1109514953160036352,2,0
733322461,57,0
45038921,2,0
496205105,1,0
1042103857206181890,22,0
269555356,13,0
1003226319470059520,1,0
826197191484137473,1,0
970724735565910017,2,0
931766772855951360,11,0
822975918213890050,1,0
4602158597,9,0
4446201747,3,0
999799024273141760,10,0
152847542,9,0
16001851,2,0
1211510330787913728,3,0
884806808640028675,8,0
1051912865899261952,1,0
4264958733,7,0
263731897,2,0
312126107,1,0
1220002566,18,0
1206337805632147456,18,0
702003584,1,0
1208821487282589701,5,0
17072387,46,0
1179089925485948929,1,0
470559883,1,0
242519071,26,0
1162482444332761089,7,0
1185352123673919493,63,0
389397800,1,0
388246324,1,0
1460990838,45,0
27274061,1,0
2709576499,12,0
415768244,1,0
3110749072,1,0
1125554460795777026,1,0
837451934277726208,1,0
1027744348006436864,1,0
767648532,38,0
1881844477,1,0
1046216631150620673,7,0
1159493140228825089,10,0
3310992463,1,0
3385425111,7,0
328449518,1,0
1118978055949684748,14,0
750395156382179329,1,0
3729906627,3,0
820988965050142720,1,0
882598932,27,0
1182915523585007616,1,0
1104052466528776192,56,0
1096698703908298752,1,0
1330860386,1,0
28700998,19,0
310548603,2,0
134545496,19,0
300620932,3,0
330507831,37,0
64528540,2,0
877199987477798912,1,0
880546362,3,0
35332700,3,0
442927753,7,0
1106729809428787200,2,0
4067832254,3,0
1067849317027913728,1,0
2907277769,1,0
1212387504369721344,1,0
932706669875822594,1,0
4327839738,15,0
4707778535,2,0
776874515947073536,1,0
743139380,1,0
1204730673069604864,1,0
120567678,1,0
1203814278287044610,1,0
1170178476965617664,2,0
862771220,3,0
316245912,7,0
4479963443,3,0
373411317,1,0
884837018349568000,1,0
261878135,1,0
2838333784,11,0
140357775,303,0
15171160,1,0
3247288477,1,0
509604039,1,0
514382158,16,0
138870199,61,0
1012372221355069440,21,0
1155837570682511361,1,0
765246102706749440,1,0
1059698142,1,0
505996580,1,0
77792947,1,0
795794091787374593,1,0
17833574,45,0
18103631,9,0
1162173776198455299,1,0
928380584350625792,2,0
910305306642497536,2,0
727945007655735296,10,0
934476985765474304,5,0
1096275867884498944,1,0
856629872181075969,5,0
720503,14,0
360773238,2,0
1096640482111901698,34,0
979203592308576256,1,0
14307869,30,0
263043712,2,0
710782354885844992,52,0
1112446900962320392,2,0
825915505915654144,18,0
94320322,5,0
4235744240,1,0
138086870,2,0
971866554819334145,54,0
1208291352594669568,2,0
2535443246,1,0
1020161188498477056,33,0
36754301,36,0
1021687992941989888,3,0
16278219,8,0
418284183,15,0
1142724823526887425,11,0
72880869,2,0
2885565637,1,0
76391003,3,0
4079051113,41,0
1916728075,1,0
1188953292539355136,1,0
1177215770541068288,36,0
1412298584,1,0
41013055,1,0
376534952,1,0
1213965359524433921,1,0
65209619,32,0
963219254773399552,79,0
965654646495764480,1,0
721704885725442049,1,0
1424521544,2,0
4726733008,2,0
107192435,6,0
51912787,4,0
2331270638,17,0
1160381969697370113,2,0
901124906066337795,1,0
19582622,24,0
288609917,2,0
944074490,3,0
1024883108431179776,6,0
2225600377,1,0
1204427164923248640,1,0
1209873687199059968,1,0
1191863899,8,0
163339538,1,0
2722561800,9,0
1207720609817485313,1,0
887595298033471488,14,0
25804832,2,0
100323330,1,0
804427669,17,0
1040751896586158080,9,0
4095233806,2,0
1162314637653807104,23,0
1065487064894967808,50,0
1163134843804422145,18,0
1046586316807446528,29,0
1184367963064950784,32,0
302091462,4,0
909649335889129474,75,0
1142815113033986048,47,0
2717174718,1,0
3084215211,1,0
2422909970,11,0
3524940797,1,0
496268697,2,0
1073360258,1,0
53433709,2,0
2467024334,2,0
875029720672370688,1,0
440277023,10,0
464133380,27,0
23194800,1,0
2511506774,4,0
31794483,1,0
570387863,21,0
1212958026707038208,4,0
82476996,3,0
1001940547278442497,71,0
1011422457440464896,1,0
268119882,21,0
996748990124380162,1,0
181019871,9,0
3250833402,23,0
828004996012769280,1,0
878880414,2,0
709047463915737088,3,0
2925846177,22,0
767248461964120064,1,0
2808336051,1,0
94838482,3,0
284321286,2,0
4337092752,23,0
2500505527,1,0
236138047,2,0
1128652114924797958,4,0
502166388,1,0
958031676092899330,11,0
35605443,5,0
1119862944848916481,1,0
135150365,3,0
713545766472536064,15,0
36989735,8,0
705299245,88,0
153142066,1,0
1141027980,13,0
2328257654,1,0
722431713301823491,1,0
2585361589,2,0
1214008473190449152,1,0
1081699711403335681,1,0
42933241,1,0
20632300,5,0
23727179,6,0
1183980880735326213,1,0
123406938,5,0
918791946130178048,1,0
404118128,46,0
3362914971,7,0
3406408318,11,0
985097292637061120,1,0
749377957894844416,1,0
1035374553986260993,1,0
2983310741,1,0
129800664,3,0
1068873718007586817,28,0
394107752,1,0
938023166181543937,1,0
16628668,1,0
4830544787,2,0
31755002,8,0
26075863,1,0
113093422,1,0
2285372203,1,0
478040849,1,0
714330631186952192,1,0
1213244676649545728,1,0
782289863999709187,21,0
1160239872759750656,2,0
717882725479407616,3,0
59335542,1,0
966336847331905537,8,0
799986270760030209,47,0
959880909293015042,2,0
1083432905479766017,52,0
337801509,2,0
20473839,1,0
273204856,1,0
1118602232482582528,1,0
14393583,2,0
2826572076,2,0
34919728,1,0
33399706,1,0
33464495,2,0
2547559151,1,0
892725866765189120,20,0
1075279662505447425,2,0
878617483262910466,7,0
65305830,5,0
169403525,101,0
481545248,4,0
3324445705,1,0
1212093895242240000,2,0
1171596450414911488,1,0
1209034083843497984,1,0
3115218359,37,0
1114389295089893376,1,0
2688544292,5,0
23705087,2,0
585663881,2,0
2465903552,3,0
1179180232395218945,10,0
719972301937123328,1,0
1209703339342139392,10,0
3244139392,1,0
1183736237724721160,20,0
1083173593104699392,47,0
350309088,1,0
113429597,2,0
776101855310995457,6,0
2875568591,2,0
3308417186,5,0
117482029,11,0
251759128,3,0
705605218277285888,1,0
1194394230220873728,1,0
1314536318,1,0
1189632058672504832,2,0
318897110,21,0
1095772012717453312,18,0
957496569380704256,5,0
192369395,55,0
517658431,12,0
302070606,1,0
1125463208834134019,3,0
867336522,9,0
444064054,5,0
47856045,1,0
1137566777787834369,27,0
746086443307663360,19,0
815292044142788608,4,0
1026364537182871552,1,0
1129807762714763264,888,0
1029707948539277312,1,0
23902877,1,0
370877054,1,0
261537291,21,0
550157021,1,0
757279359677849600,42,0
607269372,15,0
157499874,38,0
2846902787,5,0
1077490160634257410,10,0
861387236,7,0
371552020,32,0
255217408,2,0
23545633,1,0
1080974241871417344,13,0
2429167405,5,0
1094793425621315584,2,0
